"level","created","updated","url","user","id","group","tags","quote","text","relay link","direct link"
"0","2021-03-25T19:30:31","2021-03-25T19:42:26","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","sandra_loyola","j8HSyo2gEeuFakfv0lEhhg","wpmKM9aj",,"Meaning out in Latin, this prefix conveys the movement of growth, press-ing out, toward sunlight or deeper into the soil. In growing, the plant comes out of itself, is outside or beside itself twice over, already as a germinating seed.Vegetal life is not merely exposed; it is exposure, exteriority, outwardness.","se estableció que las plantas son los seres que más cooperan, ya que ellas no tienen que matar a otros seres para sobrevivir. Puede vivir con CO2, agua y energía del sol. Una planta no es competitiva, no necesita depredar para vivir. Por eso, tras este descubrimiento las plantas han sido mucho más importantes en los estudios biológicos para comprender cómo funciona la vida en el planeta. Y este mecanismo de generosidad define a las plantas mucho más que a los animales. Por eso, esta vuelta a las plantas es primitiva porque la planta representa el 85% de la biomasa del planeta. Por otro lado, la historia de la biología siempre fue la de la zoología. Todos los conceptos que tenemos sobre la vida son traídos de la observación de los animales. Por ejemplo, el concepto de que la inteligencia depende del cerebro es una idea que viene del hecho de que hemos preguntado solo a los animales. Pero ser inteligente no significa solamente tener un cerebro. Todos los seres vivos tienen que ser inteligentes porque tienen que sobrevivir y resolver problemas, pero hay algunos que han decidido no construir un cerebro. Son dos formas distintas de inteligencia. Emmanuele Coccia https://www.elconfidencial.com/cultura/2021-02-07/emanuele-coccia-filosofia-pandemia_2928515/?utm_source=facebook&utm_medium=social&utm_campaign=ECFindeAutomatico&fbclid=IwAR2UEqhNvfzZxHqmi5SE-A_UDjm1W_c1rmk2DEg-cj_YCws9g2h1CwoN5CU","https://hyp.is/j8HSyo2gEeuFakfv0lEhhg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:j8HSyo2gEeuFakfv0lEhhg"
"0","2021-03-25T19:02:18","2021-03-25T19:02:18","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Nidia","nuR3rI2cEeuGkp9kgU-ZSw","wpmKM9aj",,"20Fragment 5Meaning’s excess","Siguiendo la propuesta de entrevista a Yásnaya Aguilar Gil sobre el tema El agua y el lenguaje en Oaxaca, adjunto aquí el libro El lugar del agua. Palabras para Ayutla. 21 autorxs desde Abya Yala, editado por Juan Pablo Ruiz Núñez y Saúl Hernández (Yagular), y que tiene textos de Yásnaya, Cristina Rivera Garza, Clyo Mendoza, Juan Pablo Anaya, Ingrid Solana, Alaíde Ventura, entre otrxs: https://yagular-blog.tumblr.com/post/643440984519213056/el-lugar-del-agua-palabras-para-ayutla?fbclid=IwAR0_7vU4SQQMWJ5_55WFcibXgokSqNVSslCTL5O8hKWUbv7vb1qchHfKJx4 https://drive.google.com/file/d/1M9MVYuR4koTxZ_1fckuUiL5--ZbjEjQV/view El texto de Yásnaya justamente se titula ""El agua y la palabra"", fue escrito y leído en mixe por la autora en la Cámara de diputados en el 2019. Aquí algunos fragmentos para pensar en este vínculo lengua-territorio: ""Para lograr la desaparición de nuestras lenguas, nuestros antepasados recibieron golpes, regaños y discriminación por el hecho de hablar sus lenguas maternas."" ""Fue México el que nos quitó nuestras lenguas, el agua de su nombre nos borra y nos silencia."" ""Nuestras lenguas no se mueren, las matan."" ""¿Cómo va a florecer nuestra palabra en un territorio del que se nos despoja?"" ""Son la tierra, el agua, los árboles, los que nutren la existencia de nuestras lenguas.""","https://hyp.is/nuR3rI2cEeuGkp9kgU-ZSw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:nuR3rI2cEeuGkp9kgU-ZSw"
"0","2020-11-19T06:04:03","2021-03-04T00:23:33","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","BpuQFiotEeuvod_lc69Cww","wpmKM9aj","Cuerpoterritorio, ChernobylMéxico","In a consumma-tion of the alienation or self-alienation that has unfortunately proved to be constitutive of the human, the whole world is on its way to becoming Chernobyl or a gulag. ","""Luego de múltiples intentos fallidos por asegurar un terreno, por la oposición de pobladores y autoridades locales, el gobierno mexicano efectuó una excavación en un paraje desértico del sur de Ciudad Juárez llamado ""La Pedrera"". Ahí fueron llevados tanto las varillas y otros materiales fabricados con hierro contaminado, como la camioneta de Sotelo Aldarín. Todo fue sepultado entre concreto para neutralizar su efecto nocivo.""","https://hyp.is/BpuQFiotEeuvod_lc69Cww","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:BpuQFiotEeuvod_lc69Cww"
"0","2020-11-19T06:11:42","2021-03-04T00:19:59","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","F_mqwiouEeuScZNGV5DT5w","wpmKM9aj","ChernobylMéxico, Testimonio","Unperceivable and unannounced, the event of Chernobyl with its wide repercussions was, right after it happened, indistinguishable from the course of everyday life. The state of exception it provoked was not exceptional, from the standpoint of whoever lived through it. ","""Fuimos a hacer mediciones de radiación. Una señora se sentaba diario junto a la camioneta. Nadie se enteró de que había una fuente radiactiva. Y ese fue el problema"". https://www.bbc.com/mundo/noticias-54429012","https://hyp.is/F_mqwiouEeuScZNGV5DT5w","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:F_mqwiouEeuScZNGV5DT5w"
"1","2020-11-19T23:33:46","2020-11-19T23:33:46","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","gmendez","q1Sdciq_EeuW0QvueEaAEA","wpmKM9aj","ChernobylMexico, Recortes",,"Bien","https://hyp.is/q1Sdciq_EeuW0QvueEaAEA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:q1Sdciq_EeuW0QvueEaAEA"
"0","2020-11-19T05:43:38","2021-03-04T00:17:26","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","LILU6ioqEeuweKsMyt-cTA","wpmKM9aj","Ecocidio, ChernobylMéxico","Radioactive fallout clouds from Chernobyl and the official information about the incident, the one a distorted mirror reflection of the other, have not reached us yet, and they will not do so for some days. But the event is afoot. It will catch up with us, before we have a chance to catch up with it, if at all. In the meantime, life will continue to wind through its “normal” course.","""Tras entrevistar al personal, la CNSNS se dio cuenta que la contaminación era más grande de lo que inicialmente habían pensado: el acero provenía de un depósito de chatarra en Ciudad Juárez, de nombre 'El Yonke Fénix'. De inmediato otro grupo partió hacia allá y ahí se encontraron picos de radiación todavía más pronunciados."" https://www.xataka.com.mx/investigacion/mexico-tuvo-su-chernobyl-historia-accidente-nuclear-que-miles-casas-fueron-construidas-varilla-radioactiva ","https://hyp.is/LILU6ioqEeuweKsMyt-cTA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:LILU6ioqEeuweKsMyt-cTA"
"1","2020-11-19T23:47:34","2020-11-19T23:47:34","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","gmendez","mJ7DBCrBEeuo-YdX3CEAIQ","wpmKM9aj","ChernobylMexico",,,"https://hyp.is/mJ7DBCrBEeuo-YdX3CEAIQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:mJ7DBCrBEeuo-YdX3CEAIQ"
"0","2020-11-19T05:42:33","2021-03-04T00:16:10","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","BW67sioqEeuHb4Ol41trRg","wpmKM9aj","Testimonio","No one has any idea about what is going on eight hundred kilometers northwest. ","""Yo sabía que la gobernadora era muy buena para muchas enfermedades y mi viejo tenía úlceras desde entonces, así que pensé en hacerle un tecito, la hierba era muy olorosa, y hasta agarré poquita de la caja de metal pero a la hora de la hora no me animé, quién sabe por qué."" https://www.elsoldemexico.com.mx/mexico/sociedad/chernobyl-en-mexico-chihuahua-varillas-radioactivas-mayor-accidente-nuclear-en-america-3801472.html ","https://hyp.is/BW67sioqEeuHb4Ol41trRg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:BW67sioqEeuHb4Ol41trRg"
"1","2020-11-19T23:47:37","2020-11-19T23:47:37","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","gmendez","mqYZGCrBEeuRQWs3QpVaDw","wpmKM9aj","testimonio, ChernobylMexico",,"Bien.","https://hyp.is/mqYZGCrBEeuRQWs3QpVaDw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:mqYZGCrBEeuRQWs3QpVaDw"
"0","2020-11-19T05:41:42","2021-03-04T00:15:52","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Sahere205","50XxUCopEeuUMfcij7yaQg","wpmKM9aj","#Acontecimiento","It’s April 26, 1986","""El 26 de enero de 1984, el personal de la CNSNS detectó una camioneta abandonada que emitía niveles de radiación de hasta mil roentgens por hora, (lo suficiente para causar una dosis letal de radiación)."" https://intervission.com/la-terrible-anecdota-de-las-casas-radiactivas-en-mexico/ ","https://hyp.is/50XxUCopEeuUMfcij7yaQg","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:50XxUCopEeuUMfcij7yaQg"
"1","2020-11-19T23:47:42","2020-11-19T23:47:42","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","gmendez","nXHCvirBEeujNpfAa8K6Lw","wpmKM9aj","ChernobylMexico",,"excelente","https://hyp.is/nXHCvirBEeujNpfAa8K6Lw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:nXHCvirBEeujNpfAa8K6Lw"
"0","2020-12-15T01:30:08","2020-12-15T01:56:27","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Nidia","EQO9Gj51EeuzaOetKv-lPw","wpmKM9aj","vida, Cuerpo territorio, naturaleza, ecocidio","Before we consume, burn, decorate and pay tributes with, or contemplate them, plants irradiate a meaning of their own. Each branch, shoot, and leaf located in a particular por-tion of a geranium, or of any other plant, is the outcome of a lived vegetal interpretation of the environment: the direction and intensity of sunlight, the amount of moisture in the air, and so forth. Plants’ living forms are their semantic structures. The human production of meaning is inevitably belated, supplementary, superadded to whatever we interpret, though, from our perspective, it stands out as the essential (in effect, the only) semantic construction","Este libro me ha recordado constantemente Alfabeto, de Inger Christensen, un poema dividido en 14 secciones cuyos temas se vinculan con las bombas atómicas, las pruebas nucleares y el ecocidio. A lo largo de estos poemas, que inician con cada letra del alfabeto, la autora danesa se sitúa, y nos sitúa, en medio de una realidad sorprendentemente viva, cotidiana y alucinante, pero que se encuentra al borde de su extinción, si no es que este desastre ya ha pasado y lo que escribe imagina lo inimaginable. Creo que este fragmento de El Herbario apunta hacia la necesidad de pensar en las plantas, los fotogramas pero también sus referentes, como estructuras semánticas, es decir, como conexiones de significados que van más allá de su nombre: un geranio que creció en el terreno radioactivo tiene una historia, se vincula con la tierra de otra forma porque en ese lugar pasó algo que modificó su forma, el espacio, la vida humana y animal. Señala que las plantas son sólo una pequeña parte de un proceso más grande, como un testimonio muy personal de un evento compartido y ligado a la catástrofe y a la extinción. Así mismo, que nosotros somos como las plantas: los procesos de radioactividad en sentido metafórico nos atraviesan, los sentimos, los experimentamos en el cuerpo. Pienso que ambos textos reconocen algo muy simple pero que olvidamos: que el mundo que nos rodea, que pisamos y sentimos, del que comemos y vivimos, está profundamente vivo, que la tierra, los árboles, el agua, están más animados de lo que aprendimos en clase de biología. Y que las semánticas aprendidas construyen una narrativa enorme que ahora está comenzando a desmontarse. O esa impresión he tenido. Aquí el poema: ""los defoliantes existen por ejemplo la dioxina que deshoja árboles y arbustos y aniquila hombres y animales fumigando cosechas, bosques se consigue la caída de la hoja y la muerte en mitad del más exuberante verano; este cambio en la aflicción esta luminosa mañana que hace poco era feliz, hermosa ahora ha desaparecido la hierba y el aire ha tejido su baldaquín de veneno sin hilos sobre bosque sobre playa sobre ratón sobre hombre ahora el cielo es una caverna donde las aves marchitas se pudrirán como fruta caída donde nubes de suave transición pulverizarán ciudades y las ahuyentarán pulcramente con un remolino como arena a través de arena como agua a través de agua hasta los viscosos limacos son porosos como espejos donde se perdieron las imágenes humanas sólo un tallo de ortiga contará sin hojas cómo en nuestra desesperación hemos creado una tierra sin flores tan asexuada como el cloro mira una pálida estrella matutina brilla como un cerebro que casi está quemado y usado demasiado difuso para recordar la unión de un hombre y una mujer en vuelo sin alas sobre un prado perfumado en un cálido lecho estival mira la fuente de agua clara se ha congelado y empequeñecido va subiendo de nuevo la montaña y las rosas insondables se han escondido en ciénagas el polen imprescindible ha huido en la infinitud allí se escriben en limpio con el mismo tipo de escritura que el utilizado por el movimiento de las nubes que el utilizado por Archaeopteryx para escribir en la piedra sobre una pura y vertiginosamente azul infinitud infinitud mira el trigo en calma en el calor neblinoso de nuevo bajando hacia las raíces mientras los venenosos vientos que paralizan a ciegas sólo se mueven lentamente y a regañadientes en la infinitud ni siquiera la muerte volverá a ser la misma de antes la muerte terrenal de la que mueren los terrícolas ahora empieza la cuenta atrás ahora empieza el tictaqueo mientras el suelo cruje como si estuviese helado en la infinitud infinitud mira el delicioso verano las ciruelas azules como palomas se secan y se vuelven pelusa mira cómo la blanquecina artemisa se desintegra y se va al fondo en el barro no creado en la infinitud donde son inscritas en el juego sin plan donde nadie puede saber si se creará algo si lo que es cuervo o alondra o estornino perdido para siempre se encontrará allí en la infinitud infinitud mientras las hojas de un olmo son barridas por una calle y el verano grisea por el hollín yo paseo por la alameda está oscura como cuando la nieve una noche se ha congelado en sangre en infinitud aquí doblo detrás de los muros de un cementerio donde sólo pasean las palomas petrificadas que dan vueltas sigilosamente hasta que encuentran un lugar donde el corazón de piedra les dice que se instala la paz en la infinitud infinitud"" Por otro lado, ¿qué pasa si pensamos que al igual que las plantas el agua está muy viva y tiene un exceso de significado? Se supone que es un derecho humano, pero esta semana su uso ha comenzado a cotizarse en Wall Street, específicamente en California: https://elpais.com/clima-y-medio-ambiente/2020-12-08/que-significa-que-el-agua-empiece-a-cotizar-en-el-mercado-de-futuros-de-wall-street.html El acceso y el derecho al agua es un tema con muchas aristas e implicaciones geopolíticas ancladas a la defensa de la autonomía y el territorio: aquí el testimonio y la denuncia de la lingüista mixe Yásnaya Aguilar Gil sobre el despojo violento del agua en Ayutla, su comunidad: https://www.revistadelauniversidad.mx/articles/f03bc7f3-df5a-460f-b2fe-ad5dd1b91fba/agua-con-a-de-ayutla ","https://hyp.is/EQO9Gj51EeuzaOetKv-lPw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:EQO9Gj51EeuzaOetKv-lPw"
"0","2020-12-15T01:53:00","2020-12-15T01:55:34","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Nidia","Qzf-Qj54EeuiLFd7HDe7dw","wpmKM9aj","Hogar, Testimonio","One is ineluctably passive in the face of radioactivity.We were all plants then. Except that vegetation is probably better at spotting radiation because it relentlessly receives, identifies, and processes the sun’s ultraviolet rays, i.e., elec-tromagnetic radiation all but invisible to us. Could it be that plants were more proficient in monitoring for ionizing radiation, as well? Rooted in the ground, they are of course unable to escape the harmful effects of radioactivity, as the pine trees in the so-called “red for-est” close to the exclusion zone have attested.Yet, they are also more adaptable: soybeans experimentally grown in Chernobyl’s radioactive environment have displayed drastic changes in their protein makeup, enabling them to improve their resistance to heavy met-als and to modify their carbon metabolism.5 Their exposure to the world is of one piece with learning from the world and giving plenty of things back to it. Only our, human, expo-sure betokens pure vulnerability, passivity, helplessness.","Cuando Michael Marder dice ""One is ineluctably passive in the face of radioactivity. We were all plants then"" pienso en este poema de Alfabeto, donde Inger Christensen parece recordarse a sí misma que Hiroshima y Nagasaki existieron, que ese horror existió y lo recuerda y lo imagina mientras pela patatas en el fregadero y la vida afuera y dentro de su casa continúa. Hay algo en esta suerte de testimonio o voz que me lleva a pensar en las cosas que suceden afuera, en los muchos niveles de radioactividad, en todas esas decisiones que se toman desde el poder y que afectan nuestras vidas (y que luego hacemos nuestras y reproducimos, también). ""la bomba atómica existe Hiroshima, Nagasaki Hiroshima 6 de agosto de 1945 Nagasaki 9 de agosto de 1945 140 000 muertos y heridos en Hiroshima unos 60 000 muertos y heridos en Nagasaki cifras que permanecen inmutables en algún lugar de un verano lejano y normal desde entonces los heridos han muerto, primero muchos, la mayoría, luego menos, pero muchos, siempre algunos, finalmente los últimos: yo estoy en mi cocina pelando patatas; el grifo del agua está abierto y casi ahoga los gritos de los niños que juegan en el patio; los niños gritan y casi ahogan los trinos de los pájaros que están en los árboles; los pájaros cantan y casi ahogan el susurro de las hojas al viento; las hojas susurran y casi ahogan con su silencio el cielo, el cielo que resplandece, y la luz que casi desde entonces se ha parecido al fuego de la bomba atómica un poco"" ","https://hyp.is/Qzf-Qj54EeuiLFd7HDe7dw","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:Qzf-Qj54EeuiLFd7HDe7dw"
"1","2021-03-03T22:55:30","2021-03-03T22:55:30","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Etel","jZdXVnxzEeuI46fVo8e8gQ","wpmKM9aj","#ReflexionesChernobyl",,".","https://hyp.is/jZdXVnxzEeuI46fVo8e8gQ","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:jZdXVnxzEeuI46fVo8e8gQ"
"0","2020-11-15T05:46:58","2020-12-11T03:45:10","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","-f6SJCcFEeuoCwsfuo8TXA","wpmKM9aj","Progreso, No humano, naturaleza","reserve","Reservas naturales o áreas naturales protegidas de nosotros mismos como depredadores. Fraseología legaloide y moralista de las políticas eco-nómicas capitalistas liberales. ","https://hyp.is/-f6SJCcFEeuoCwsfuo8TXA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:-f6SJCcFEeuoCwsfuo8TXA"
"0","2020-11-15T05:45:19","2020-12-11T03:44:50","https://clientes.programando.li/ibero/chernobil/chernobil.pdf","Yaremonia","vp0pKicFEeu1Y0fWgqlvzA","wpmKM9aj","Progreso, No humano, naturaleza","Not even the accent placed on biodiversity eludes the exigencies of utility.","Recursos naturales. Secretaría de recursos naturales y medio ambiente... y el recorte a conanp, etc. Contexto local. https://www.reporteindigo.com/reporte/recorte-del-75-a-las-areas-naturales-protegidas-tiene-en-inoperancia-a-la-conanp/","https://hyp.is/vp0pKicFEeu1Y0fWgqlvzA","https://clientes.programando.li/ibero/chernobil/chernobil.pdf#annotations:vp0pKicFEeu1Y0fWgqlvzA"
